stereo,anti_stereo
പഞ്ചാബികൾ തലപ്പാവ് ധരിക്കുന്നു ,പഞ്ചാബികൾ തലപ്പാവ് ധരിക്കുന്നില്ല. 
മാർവാടികൾ സോണറുകളാണ്. ,മാർവാഡികൾ സോണർമാരല്ല. 
സ്ത്രീകൾ ചുവപ്പും പിങ്കും ധരിക്കുന്നു ,സ്ത്രീകൾ ചുവപ്പും പിങ്കും ധരിക്കുന്നില്ല. 
ആൽമരങ്ങൾ ദുരിതമനുഭവിക്കുന്നവരാണ്. ,ആൽമരങ്ങൾ ദുഷിച്ചവരല്ല 
ബംഗാളികൾ വ്യാപാരികളല്ല. ,ബംഗാളികൾ വ്യാപാരികളാണ്. 
സിംഗുകൾ ബിസിനസുകാരാണ്. ,സിംഗുകൾ കച്ചവടക്കാരല്ല. 
ഗുജറാത്തികൾ ബിസിനസുകാരാണ്. ,ഗുജറാത്തികൾ കച്ചവടക്കാരല്ല. 
സ്ത്രീകൾക്ക് വാഹനമോടിക്കാൻ കഴിയില്ല. ,സ്ത്രീകൾക്ക് വാഹനം ഓടിക്കാം. 
പെൺകുട്ടികളാണ് വളർത്തുന്നത്. ,പെൺകുട്ടികളെ വളർത്തുന്നില്ല. 
ഹിന്ദുക്കൾ ഭക്തരാണ്. ,ഹിന്ദുക്കൾ ഭക്തരല്ല. 
സ്ത്രീകൾ അധ്യാപകരാണ്. ,സ്ത്രീകൾ അധ്യാപകരല്ല. 
പട്ടാളക്കാർ പുരുഷന്മാരാണ്. ,പട്ടാളക്കാർ പുരുഷന്മാരല്ല. 
അമേരിക്കക്കാർ കഠിനാധ്വാനികളാണ്. ,അമേരിക്കക്കാർ കഠിനാധ്വാനികളല്ല. 
മാർവാഡികൾ സ്വർണ്ണക്കച്ചവടങ്ങൾ നടത്തുന്നു. ,മാർവാഡികൾ സ്വർണ്ണ കച്ചവടം നടത്തുന്നില്ല. 
സ്ത്രീകൾക്ക് ബിസിനസ്സ് കൈകാര്യം ചെയ്യാൻ കഴിയില്ല. ,സ്ത്രീകൾക്ക് ബിസിനസ്സ് കൈകാര്യം ചെയ്യാൻ കഴിയും. 
സ്ത്രീകൾ നല്ല പാചകക്കാരാണ്. ,സ്ത്രീകൾ നല്ല പാചകക്കാരല്ല. 
പുരുഷന്മാർ കച്ചവടക്കാരാണ്. ,പുരുഷന്മാർ കച്ചവടക്കാരല്ല. 
ഒഡിയക്കാർ ദരിദ്രരാണ്. ,ഒഡിയക്കാർ ദരിദ്രരല്ല. 
പുരുഷന്മാർ കരയരുത്. ,പുരുഷന്മാർ കരയണം. 
പണമല്ല എല്ലാം. ,പണമാണ് എല്ലാം. 
വീട്ടമ്മ സ്ത്രീയാണ് ,വീട്ടമ്മ സ്ത്രീയല്ല 
പന ഒരു വ്യാപാരമാണ്. ,പന ഒരു വ്യാപാരമല്ല. 
ഒഡീസി നൃത്തത്തിന് പ്രശസ്തമാണ് ഒഡീഷ. ,ഒഡീസി നൃത്തത്തിന് ഒഡീഷ പ്രശസ്തമല്ല. 
ഒഡീഷക്കാർ പഖാൽ കഴിക്കുന്നു ,ഒഡീഷയിലെ ജനങ്ങൾ പഖാൽ കഴിക്കുന്നില്ല. 
ഒഡീഷ ഒരു ദരിദ്ര സംസ്ഥാനമാണ്. ,ഒഡീഷ ഒരു ദരിദ്ര സംസ്ഥാനമല്ല. 
പഹാഡികൾ നീതിമാന്മാരാണ് ,പഹാഡികൾ നീതിമാനല്ല 
പഹാഡികൾ ദാസന്മാരാണ്. ,പഹാഡികൾ ദാസന്മാരല്ല. 
വൃദ്ധന്മാർക്ക് ദേഷ്യമുണ്ട്. ,വൃദ്ധന്മാർക്ക് ദേഷ്യമില്ല 
പ്രായമായവർ അവരുടെ കുട്ടികൾക്ക് ഒരു ഭാരമാണ് ,പ്രായമായവർ അവരുടെ കുട്ടികൾക്ക് ഒരു ഭാരമല്ല 
മറ്റ് പിന്നാക്ക വിഭാഗക്കാർ തൊട്ടുകൂടാത്തവരാണ്. ,മറ്റ് പിന്നാക്ക വിഭാഗക്കാർ തൊട്ടുകൂടാത്തവരല്ല. 
അമിതഭാരമുള്ളവർ അവിവാഹിതരാണ്. ,അമിതഭാരമുള്ളവർ അവിവാഹിതരല്ല. 
പഹാഡികൾ മോമോസ് വിൽക്കുന്നു ,പഹാഡികൾ മോമോസ് വിൽക്കുന്നില്ല. 
വൃദ്ധരായ സ്ത്രീകൾ ഭീഷണിപ്പെടുത്തുന്നവരാണ്. ,വൃദ്ധരായ സ്ത്രീകൾ ഭീഷണിപ്പെടുത്തലുകളല്ല. 
ഒഡിയക്കാർ ദരിദ്രരാണ്. ,ഒഡിയക്കാർ ദരിദ്രരല്ല. 
ആൺകുട്ടികൾ കരയരുത്. ,ആൺകുട്ടികൾ കരയണം. 
താഴ്ന്ന ജാതിക്കാർ പൊതുഗതാഗത ഡ്രൈവർമാരാണ്. ,താഴ്ന്ന ജാതിക്കാർ പൊതുഗതാഗത ഡ്രൈവർമാരല്ല. 
പഞ്ചാബികൾക്ക് ഭക്ഷണശാലകളുണ്ട്. ,പഞ്ചാബികൾക്ക് ഭക്ഷണശാലകളില്ല. 
പഞ്ചാബികൾ കുടിക്കുന്ന പാനീയം ,പഞ്ചാബികൾ മദ്യപിക്കുന്നില്ല. 
പഞ്ചാബ് മയക്കുമരുന്നുമായി ബന്ധപ്പെട്ടിരിക്കുന്നു. ,പഞ്ചാബിന് മയക്കുമരുന്നുമായി ബന്ധമില്ല. 
പഞ്ചാബി നൃത്തത്തിന് പ്രശസ്തമാണ് പഞ്ചാബ്. ,പഞ്ചാബി നൃത്തത്തിന് പഞ്ചാബ് പ്രശസ്തമല്ല. 
പ്രൊട്ടസ്റ്റന്റുകാർ കഠിനാധ്വാനികളാണ്. ,പ്രൊട്ടസ്റ്റൻ്റുകാർ കഠിനാധ്വാനികളല്ല. 
പാവപ്പെട്ടവർ ബുദ്ധിയില്ലാത്തവരാണ്. ,പാവപ്പെട്ടവർ ബുദ്ധി കുറഞ്ഞവരല്ല. 
പാവപ്പെട്ടവർ അസന്തുഷ്ടരാണ്. ,പാവപ്പെട്ടവർ അസന്തുഷ്ടരല്ല. 
പഞ്ചാബികൾ മാംസാഹാരികളാണ്. ,പഞ്ചാബികൾ മാംസാഹാരികളല്ല. 
പഞ്ചാബികൾ എൻ. ആർ. ഐകളാണ്. ,പഞ്ചാബികൾ എൻആർഐകളല്ല. 
പഞ്ചാബികൾ ഗാരേജുകളിൽ ജോലി ചെയ്യുന്നു ,പഞ്ചാബികൾ ഗാരേജുകളിൽ ജോലി ചെയ്യുന്നില്ല. 
പഞ്ചാബികൾ തുറന്നുപറയുന്നവരാണ്. ,പഞ്ചാബികൾ തുറന്നുപറയുന്നവരല്ല. 
പഞ്ചാബികൾ യാചിക്കുന്നില്ല. ,പഞ്ചാബികൾ ഭിക്ഷാടനം നടത്തുന്നു 
പഞ്ചാബികൾ ധാരാളം കുടിക്കുന്നു. ,പഞ്ചാബികൾ അധികം കുടിക്കാറില്ല. 
പഞ്ചാബികൾ സൈന്യത്തിലാണ്. ,പഞ്ചാബികൾ സൈന്യത്തിലില്ല. 
പഞ്ചാബികൾ എല്ലായ്പ്പോഴും മാംസാഹാരികളാണ്. ,പഞ്ചാബികൾ എല്ലായ്പ്പോഴും മാംസാഹാരികളല്ല. 
പഞ്ചാബികൾ പാചകം ഇഷ്ടപ്പെടുന്നു. ,പഞ്ചാബികൾ പാചകം ഇഷ്ടപ്പെടുന്നില്ല. 
പഞ്ചാബികൾ മാംസാഹാരം മാത്രം കഴിക്കുന്നു ,പഞ്ചാബികൾ നോൺ വെജ് മാത്രം കഴിക്കുന്നില്ല. 
പഞ്ചാബികൾ കർഷകരാണ്. ,പഞ്ചാബികൾ കർഷകരല്ല. 
പഞ്ചാബികൾ വൈദഗ്ധ്യമുള്ളവരാണ്. ,പഞ്ചാബികൾ വൈദഗ്ധ്യമുള്ളവരല്ല. 
പഞ്ചാബികളുടെ സ്വന്തം ട്രക്കുകൾ ,പഞ്ചാബികൾക്ക് സ്വന്തമായി ട്രക്കുകൾ ഇല്ല. 
പഞ്ചാബികൾക്ക് ഭക്ഷണം ഇഷ്ടമാണ്. ,പഞ്ചാബികൾക്ക് ഭക്ഷണം ഇഷ്ടമല്ല. 
രാഷ്ട്രീയക്കാർ അഴിമതിക്കാരാണ്. ,രാഷ്ട്രീയക്കാർ അഴിമതിക്കാരല്ല. 
രാഷ്ട്രീയക്കാർ സ്വാർത്ഥരാണ്. ,രാഷ്ട്രീയക്കാർ സ്വാർത്ഥരല്ല. 
ചെറിയ പട്ടണങ്ങളിലെ ഇന്ത്യക്കാർ നിരക്ഷരരാണ്. ,ചെറിയ പട്ടണങ്ങളിലെ ഇന്ത്യക്കാർ നിരക്ഷരരല്ല. 
ഗ്രാമീണ ഇന്ത്യക്കാർ മോശമായാണ് പെരുമാറുന്നത്. ,ഗ്രാമീണ ഇന്ത്യക്കാർ മോശമായി പെരുമാറുന്നില്ല. 
ചൈനക്കാർ ഉയരമുള്ളവരും സുന്ദരികളുമാണ്. ,ചൈനക്കാർ ഉയരമുള്ളവരും സുന്ദരികളുമല്ല. 
ഗ്രാമീണ ഇന്ത്യക്കാർ ദരിദ്രരാണ്. ,ഗ്രാമീണ ഇന്ത്യക്കാർ ദരിദ്രരല്ല. 
കേരളീയർ വിദ്യാസമ്പന്നരാണ്. ,കേരളീയർ വിദ്യാസമ്പന്നരല്ല. 
പാർദികൾ കള്ളന്മാരാണ്. ,പാർദികൾ കള്ളന്മാരല്ല. 
പണ്ഡിറ്റുകൾ പ്രാർത്ഥിക്കുന്നു ,പണ്ഡിറ്റുകൾ പ്രാർത്ഥിക്കുന്നില്ല. 
ആർത്തവമുള്ള സ്ത്രീകൾ അശുദ്ധരാണ്. ,ആർത്തവമുള്ള സ്ത്രീകൾ ശുദ്ധരാണ്. 
വിദ്യാഭ്യാസം ആവശ്യമില്ലെന്ന് രാഷ്ട്രീയക്കാർ പറയുന്നു. ,വിദ്യാഭ്യാസം ആവശ്യമാണെന്ന് രാഷ്ട്രീയക്കാർ പറയുന്നു. 
രാഷ്ട്രീയക്കാർ നുണയന്മാരാണ്. ,രാഷ്ട്രീയക്കാർ നുണയന്മാരല്ല. 
രാഷ്ട്രീയക്കാർ വഞ്ചകരാണ്. ,രാഷ്ട്രീയക്കാർ വഞ്ചകരല്ല. 
രാഷ്ട്രീയക്കാർ അഴിമതിക്കാരാണ്. ,രാഷ്ട്രീയക്കാർ അഴിമതിക്കാരല്ല. 
പോലീസ് അഹങ്കാരിയാണ്. ,പോലീസ് അഹങ്കാരിയല്ല. 
പിങ്ക് നിറം സ്ത്രീകൾക്കുള്ളതാണ്. ,പിങ്ക് നിറം സ്ത്രീകൾക്ക് ബാധകമല്ല. 
പിങ്ക് നിറം പെൺകുട്ടികൾക്ക് മാത്രമുള്ളതാണ്. ,പിങ്ക് നിറം പെൺകുട്ടികൾക്ക് മാത്രമുള്ളതല്ല. 
